ID Next,EAN,SKU,URL Foto24,URL Photo24,Precio F24,Marca
FT_005619,6952344218747,M00557,https://www.foto24.com/godox-m1-rgb-mini-luz-creativa.html,https://www.photo24.fr/godox-m1-rgb-mini-torche-led-creative.html,142.99,Godox
FT_008790,6952344223093,M00940,https://www.foto24.com/godox-m600d-lampara-led.html,https://www.photo24.fr/godox-m600d-lampe-led.html,1601.99,Godox
FT_008776,6952344223741,M00882,https://www.foto24.com/godox-mf-r76-flash-macro.html,https://www.photo24.fr/godox-mf-r76-flash-macro.html,190.99,Godox
FT_006825,6952344221990,M00989,https://www.foto24.com/anillo-de-luz-godox-macro-ring72.html,https://www.photo24.fr/anneau-de-lumiere-godox-macro-ring72.html,73.99,Godox
FT_008125,6952344222492,M00953,https://www.foto24.com/godox-mf-11c-kit-de-filtros-de-color-para-mf12.html,https://www.photo24.fr/godox-mf-11c-kit-de-filtres-de-couleur-pour-mf12.html,7.99,Godox
FT_008126,6952344222508,M01012,https://www.foto24.com/godox-mf-11t-kit-de-filtros-de-color-para-mf12.html,https://www.photo24.fr/godox-mf-11t-kit-de-filtres-de-couleur-pour-mf12.html,7.99,Godox
FT_008129,6952344222843,M01066,https://www.foto24.com/godox-mf12-adaptador-para-zapata.html,https://www.photo24.fr/godox-mf12-adaptateur-pour-griffe.html,4.99,Godox
FT_008124,6952344222430,M00484,https://www.foto24.com/godox-2x-mf12-flash-macro-kit-k2.html,https://www.photo24.fr/godox-2x-mf12-flash-macro-kit-k2.html,209.99,Godox
FT_008123,6952344221983,M00483,https://www.foto24.com/godox-mf12-flash-macro.html,https://www.photo24.fr/godox-mf12-flash-macro.html,110.99,Godox
FT_008127,6952344222829,M01040,https://www.foto24.com/godox-adaptador-close-up-extremo-para-mf12-macro-flash.html,https://www.photo24.fr/godox-adaptateur-extreme-close-up-pour-mf12-macro-flash.html,9.99,Godox
FT_008128,6952344222836,M01052,https://www.foto24.com/kit-de-anillos-adaptadores-godox-para-mf12-macro-flash.html,https://www.photo24.fr/kit-de-bagues-d-adaptation-godox-pour-mf12-macro-flash.html,19.99,Godox
FT_010873,6952344228562,M01311,https://www.foto24.com/godox-mf-r76c-flash-canon-macro-ttl.html,https://www.photo24.fr/godox-mf-r76c-flash-canon-macro-ttl.html,274.99,Godox
FT_010874,6952344229545,M01310,https://www.foto24.com/godox-mf-r76n-flash-nikon-macro-ttl.html,https://www.photo24.fr/godox-mf-r76n-flash-nikon-macro-ttl.html,274.99,Godox
FT_010875,6952344229552,M01312,https://www.foto24.com/godox-mf-r76s-flash-sony-macro-ttl.html,https://www.photo24.fr/godox-mf-r76s-flash-sony-macro-ttl.html,274.99,Godox
FT_010631,6952344227435,M01197,https://www.foto24.com/godox-knowled-mg1200bi-luz-led-bi-color.html,https://www.photo24.fr/godox-knowled-mg1200bi-eclairage-led-bi-color.html,3494.99,Godox
FT_010108,6952344224311,M01214,https://www.foto24.com/godox-ml-ak-adaptador-para-luces-de-la-series-lc-ml.html,https://www.photo24.fr/godox-ml-ak-adaptateur-pour-lampes-des-series-lc-ml.html,48.99,Godox
FT_008567,6952344223192,M01069,https://www.foto24.com/godox-ml-cd15-softbox-para-ml30-ml30bi.html,https://www.photo24.fr/godox-ml-cd15-softbox-pour-ml30-ml30bi.html,27.99,Godox
FT_008568,6952344223185,M01096,https://www.foto24.com/godox-ml-cs1625-softbox-para-ml30-ml30bi.html,https://www.photo24.fr/godox-ml-cs1625-softbox-pour-ml30-ml30bi.html,38.99,Godox
FT_008569,6952344223529,M01100,https://www.foto24.com/godox-ml-sf3030-softbox-para-ml30-ml30bi.html,https://www.photo24.fr/godox-ml-sf3030-softbox-pour-ml30-ml30bi.html,41.99,Godox
FT_006795,6952344220498,M01036,https://www.foto24.com/godox-movelink-m1-sistema-de-microfonos-inalambricos.html,https://www.photo24.fr/godox-movelink-m1-systeme-de-micros-sans-fil.html,138.99,Godox
FT_006796,6952344220504,M00526,https://www.foto24.com/godox-movelink-m2-sistema-de-microfonos-inalambricos.html,https://www.photo24.fr/godox-movelink-m2-systeme-de-micros-sans-fil.html,214.99,Godox
FT_006800,6952344222553,M00900,https://www.foto24.com/godox-receptor-rx-sistema-movelink-2-4ghz-inalambrico.html,https://www.photo24.fr/godox-recepteur-rx-systeme-movelink-2-4ghz-sans-fil.html,78.99,Godox
FT_006801,6952344222560,M01095,https://www.foto24.com/godox-movelink-receptor-rx-sistema-2-4ghz-inalambrico-usb-tipo-c.html,https://www.photo24.fr/godox-movelink-recepteur-rx-systeme-2-4ghz-sans-fil-usb-type-c.html,78.99,Godox
FT_006799,6952344222546,M00850,https://www.foto24.com/godoxtransmisor-tx-sistema-movelink-2-4ghz-inalambrico.html,https://www.photo24.fr/godox-emetteur-tx-systeme-movelink-2-4ghz-sans-fil.html,68.99,Godox
FT_006797,6952344220511,M00933,https://www.foto24.com/godox-movelink-uc1-sistema-de-microfono-inalambrico-2-4ghz-usb-tipo-c.html,https://www.photo24.fr/godox-movelink-uc1-systeme-de-micro-sans-fil-2-4ghz-usb-type-c.html,148.99,Godox
FT_006798,6952344220528,M00943,https://www.foto24.com/godox-movelink-uc2-sistema-de-microfono-inalambrico-2-4ghz-usb-tipo-c.html,https://www.photo24.fr/godox-movelink-uc2-systeme-de-micro-sans-fil-2-4ghz-usb-type-c.html,214.99,Godox
FT_005709,6952344217818,M00928,https://www.foto24.com/godox-ms200-flash-de-estudio.html,https://www.photo24.fr/godox-ms200-flash-de-studio.html,106.99,Godox
FT_005710,6952344217672,M00952,https://www.foto24.com/godox-ms300-flash-de-estudio.html,https://www.photo24.fr/godox-ms300-flash-de-studio.html,115.99,Godox
FT_010645,6952344228968,M01228,https://www.foto24.com/softbox-octagonal-godox-go5-150cm-montura-g-para-mg1200bi.html,https://www.photo24.fr/softbox-octogonale-godox-go5-150cm-monture-g-pour-mg1200bi.html,353.99,Godox
FT_005175,6952344211779,M00732,https://www.foto24.com/godox-p120l-softbox-hexadecagono-parabolico-120cm.html,https://www.photo24.fr/godox-p120l-softbox-hexadecagone-parabolique-120cm.html,112.99,Godox
FT_008763,6952344224038,M00995,https://www.foto24.com/godox-p128-d1-difusor-para-el-kit-parabolico-p128.html,https://www.photo24.fr/godox-p128-d1-diffuseur-pour-le-kit-parabolique-p128.html,101.99,Godox
FT_008767,6952344224045,M01071,https://www.foto24.com/godox-p128-d2-difusor-para-el-kit-parabolico-p128.html,https://www.photo24.fr/godox-p128-d2-diffuseur-pour-le-kit-parabolique-p128.html,101.99,Godox
FT_008770,6952344224090,M01023,foto24.com/godox-p128-lg-grid-para-el-kit-parabolico-p128.html,https://www.photo24.fr/godox-p128-lg-grid-pour-le-kit-parabolique-p128.html,153.99,Godox
FT_008762,6952344224052,M01022,https://www.foto24.com/godox-p158-d1-difusor-para-el-kit-parabolico-p158.html,https://www.photo24.fr/godox-p158-d1-diffuseur-pour-le-kit-parabolique-p158.html,113.99,Godox
FT_008766,6952344224069,M01062,https://www.foto24.com/godox-p158-d2-difusor-para-el-kit-parabolico-p158.html,https://www.photo24.fr/godox-p158-d2-diffuseur-pour-le-kit-parabolique-p158.html,113.99,Godox
FT_008773,6952344224106,M01072,https://www.foto24.com/godox-p158-lg-grid-para-el-kit-parabolico-p158.html,https://www.photo24.fr/godox-p158-lg-grid-pour-le-kit-parabolique-p158.html,175.99,Godox
FT_008765,6952344223994,M00930,https://www.foto24.com/godox-p68-d1-difusor-para-el-kit-parabolico-p68.html,https://www.photo24.fr/godox-p68-d1-diffuseur-pour-le-kit-parabolique-p68.html,70.99,Godox
FT_008769,6952344224007,M00939,https://www.foto24.com/godox-p68-d2-difusor-para-el-kit-parabolico-p68.html,https://www.photo24.fr/godox-p68-d2-diffuseur-pour-le-kit-parabolique-p68.html,70.99,Godox
FT_008772,6952344224076,M00931,https://www.foto24.com/godox-p68-lg-grid-para-el-kit-parabolico-p68.html,https://www.photo24.fr/godox-p68-lg-grid-pour-le-kit-parabolique-p68.html,124.99,Godox
FT_008764,6952344224014,M01046,https://www.foto24.com/godox-p88-d1-difusor-para-el-kit-parabolico-p88.html,https://www.photo24.fr/godox-p88-d1-diffuseur-pour-le-kit-parabolique-p88.html,93.99,Godox
FT_008768,6952344224021,M00981,https://www.foto24.com/godox-p88-d2-difusor-para-el-kit-parabolico-p88.html,https://www.photo24.fr/godox-p88-d2-diffuseur-pour-le-kit-parabolique-p88.html,93.99,Godox
FT_008771,6952344224083,M00957,https://www.foto24.com/godox-p88-lg-grid-para-el-kit-parabolico-p88.html,https://www.photo24.fr/godox-p88-lg-grid-pour-le-kit-parabolique-p88.html,132.99,Godox
FT_005174,6952344211755,M00731,https://www.foto24.com/godox-p90l-softbox-hexadecagono-parabolico-90cm.html,https://www.photo24.fr/godox-p90l-softbox-hexadecagone-parabolique-90cm.html,93.99,Godox
FT_008577,6952344223895,M00965,https://www.foto24.com/godox-p128-kit-sistema-parabolico-de-enfoque-de-luz.html,https://www.photo24.fr/godox-p128-kit-systeme-parabolique-de-focalication-de-la-lumiere.html,1650.99,Godox
FT_008578,6952344223901,M01021,https://www.foto24.com/godox-p158-kit-sistema-parabolico-de-enfoque-de-luz.html,https://www.photo24.fr/godox-p158-kit-systeme-parabolique-de-focalisation-de-la-lumiere.html,1856.99,Godox
FT_008575,6952344223871,M00915,https://www.foto24.com/godox-p68-kit-sistema-parabolico-de-enfoque-de-luz.html,https://www.photo24.fr/godox-p68-kit-systeme-parabolique-de-focalisation-de-la-lumiere.html,1237.99,Godox
FT_008576,6952344223888,M00929,https://www.foto24.com/godox-p88-kit-sistema-parabolico-de-enfoque-de-luz.html,https://www.photo24.fr/godox-p88-kit-systeme-parabolique-de-focalisation-de-la-lumiere.html,1443.99,Godox
FT_005321,6952344217191,M00671,https://www.foto24.com/godox-ad-s65s-softbox-parabolico-65cm.html,https://www.photo24.fr/godox-ad-s65s-softbox-parabolique-65cm.html,73.99,Godox
FT_005445,6952344217207,M00856,https://www.foto24.com/softbox-parabolico-godox-ad-s65w-65cm-blanco.html,https://www.photo24.fr/softbox-parabolique-godox-ad-s65w-65cm-blanche.html,84.79,Godox
FT_005322,6952344217214,M00826,https://www.foto24.com/softbox-parabolico-godox-ad-s85s-plateado-85cm.html,https://www.photo24.fr/softbox-parabolique-godox-ad-s85s-argentee-85cm.html,73.99,Godox
FT_005446,6952344217221,M00859,https://www.foto24.com/softbox-parabolico-godox-ad-s85w-85cm-blanco.html,https://www.photo24.fr/softbox-parabolique-godox-ad-s85w-85cm-blanche.html,84.79,Godox
FT_006826,6952344222003,M00635,https://www.foto24.com/godox-p2400-power-pack-generador.html,https://www.photo24.fr/godox-p2400-power-pack-generateur-pour-flash-de-studio.html,4918.99,Godox
FT_005715,6952344216699,M00720,https://www.foto24.com/adaptador-profoto-para-godox-ad400-pro.html,https://www.photo24.fr/adaptateur-profoto-pour-godox-ad400-pro.html,35.99,Godox
FT_005323,6952344217061,M00841,https://www.foto24.com/godox-adaptador-profoto-para-ad200.html,https://www.photo24.fr/godox-adaptateur-profoto-pour-ad200.html,17.89,Godox
FT_010648,6952344227114,M01176,https://www.foto24.com/godox-ak-r21-accesorio-de-proyeccion-para-flashes.html,https://www.photo24.fr/godox-ak-r21-accessoire-de-projection-pour-flashs.html,128.99,Godox
FT_006008,6952344221747,M00904,https://www.foto24.com/godox-qr-p120-softbox-parabolico-120cm.html,https://www.photo24.fr/godox-qr-p120-softbox-parabolique-120cm.html,149.99,Godox
FT_006006,6952344221723,M00967,https://www.foto24.com/godox-qr-p70-softbox-parabolico-70cm.html,https://www.photo24.fr/godox-qr-p70-softbox-parabolique-70cm.html,99.98,Godox
FT_006007,6952344221730,M00898,https://www.foto24.com/godox-qr-p90-softbox-parabolico-90cm.html,https://www.photo24.fr/godox-qr-p90-softbox-parabolique-90cm.html,124.99,Godox
FT_005106,6952344211366,M00039,https://www.foto24.com/godox-qs1200ii-flash-de-estudio.html,https://www.photo24.fr/godox-qs1200ii-flash-de-studio.html,494.99,Godox
FT_005141,6952344211687,M00040,https://www.foto24.com/godox-qs300ii-flash-de-estudio.html,https://www.photo24.fr/godox-qs300ii-flash-de-studio.html,228.99,Godox
FT_005107,6952344211250,M00041,https://www.foto24.com/godox-qs400ii-flash-de-estudio.html,https://www.photo24.fr/godox-qs400ii-flash-de-studio.html,228.99,Godox
FT_005108,6952344211267,M00042,https://www.foto24.com/godox-qs600ii-flash-de-estudio.html,https://www.photo24.fr/godox-qs600ii-flash-de-studio.html,284.99,Godox
FT_005109,6952344211274,M00043,https://www.foto24.com/godox-qs800ii-flash-de-estudio.html,https://www.photo24.fr/godox-qs800ii-flash-de-studio.html,354.99,Godox
FT_005144,6952344216552,M00944,https://www.foto24.com/kit-de-iluminacion-de-estudio-godox-qsii-2xqs400ii.html,https://www.photo24.fr/kit-d-eclairage-studio-godox-qsii-2xqs400ii.html,674.99,Godox
FT_005145,6952344216569,M00948,https://www.foto24.com/kit-de-iluminacion-de-estudio-godox-qsii-2xqs600ii.html,https://www.photo24.fr/kit-d-eclairage-studio-godox-qsii-2xqs600ii.html,794.99,Godox
FT_008795,6952344223789,M01175,https://www.foto24.com/godox-qt1200iiim-flash-de-estudio.html,https://www.photo24.fr/godox-qt1200iiim-flash-de-studio.html,875.99,Godox
FT_005117,6952344210864,M00044,https://www.foto24.com/godox-qt1200ii-hss-flash-de-estudio.html,https://www.photo24.fr/godox-qt1200ii-hss-flash-de-studio.html,754.99,Godox
FT_008793,6952344223772,M01061,https://www.foto24.com/godox-qt400iiim-flash-de-estudio.html,https://www.photo24.fr/godox-qt400iiim-flash-de-studio.html,623.99,Godox
FT_005118,6952344210512,M00045,https://www.foto24.com/godox-qt400ii-hss-flash-de-estudio.html,https://www.photo24.fr/godox-qt400ii-hss-flash-de-studio.html,484.99,Godox
FT_008794,6952344219744,M01070,https://www.foto24.com/godox-qt600iiim-flash-de-estudio.html,https://www.photo24.fr/godox-qt600iiim-flash-de-studio.html,676.99,Godox
FT_005119,6952344210529,M00028,https://www.foto24.com/godox-qt600ii-hss-flash-de-estudio.html,https://www.photo24.fr/godox-qt600ii-hss-flash-de-studio.html,534.99,Godox
FT_005120,6952344219072,M00911,https://www.foto24.com/kit-1-de-iluminacion-de-estudio-godox-qtii-qt400iim-qt600iim.html,https://www.photo24.fr/kit-1-d-eclairage-studio-godox-qtii-qt400iim-qt600iim.html,1034.99,Godox
FT_005121,6952344219041,M00636,https://www.foto24.com/kit-2-para-estudio-godox-qtii-2xqt400iim-qt600iim.html,https://www.photo24.fr/kit-2-pour-studio-godox-qtii-2xqt400iim-qt600iim.html,1474.99,Godox
FT_005142,6952344219027,M00925,https://www.foto24.com/kit-de-iluminacion-de-estudio-godox-qtii-2xqt400iim.html,https://www.photo24.fr/kit-d-eclairage-studio-godox-qtii-2xqt400iim.html,944.99,Godox
FT_005143,6952344219034,M00651,https://www.foto24.com/kit-flash-para-estudio-godox-qtii-2xqt600iim.html,https://www.photo24.fr/kit-flash-pour-studio-godox-qtii-2xqt600iim.html,1144.99,Godox
FT_005588,6952344218754,M00523,https://www.foto24.com/godox-r1-mini-luz-creativa.html,https://www.photo24.fr/godox-r1-mini-eclairage-creatif.html,98.99,Godox
FT_010688,6952344219010,M01179,https://www.foto24.com/godox-r1-mini-luz-creativa-gris.html,https://www.photo24.fr/godox-r1-mini-eclairage-creatif-gris.html,103.99,Godox
FT_005786,6952344219591,M00606,https://www.foto24.com/godox-r1200-cabezal-anular-para-godox-ad1200-pro.html,https://www.photo24.fr/godox-r1200-tete-annulaire-pour-godox-ad1200-pro.html,479.99,Godox
FT_004925,6952344209684,M00138,https://www.foto24.com/godox-x1-pro-receptor-ttl-hss-para-canon.html,https://www.photo24.fr/godox-x1-pro-recepteur-ttl-hss-pour-canon.html,37.99,Godox
FT_004926,6952344209851,M00139,https://www.foto24.com/godox-x1-pro-receptor-ttl-hss-para-nikon.html,https://www.photo24.fr/godox-x1-pro-recepteur-ttl-hss-pour-nikon.html,37.99,Godox
FT_004927,6952344212059,M00140,https://www.foto24.com/godox-x1-pro-receptor-ttl-hss-para-sony.html,https://www.photo24.fr/godox-x1-pro-recepteur-ttl-hss-pour-sony.html,37.99,Godox
FT_005516,6952344218075,M00682,https://www.foto24.com/tripode-para-flash-de-estudio-godox-213b-plegable.html,https://www.photo24.fr/trepied-pour-flash-de-studio-godox-213b-pliable.html,31.99,Godox
FT_005802,6952344206447,M00781,https://www.foto24.com/godox-rft-reflector-estandar-7-bowens.html,https://www.photo24.fr/godox-rft-reflecteur-standard-7-bowens.html,10.99,Godox
FT_005801,6952344206454,M00780,https://www.foto24.com/godox-rft-1-reflector-estandar-6.html,https://www.photo24.fr/godox-rft-1-reflecteur-standard-6.html,10.99,Godox
FT_005627,6952344218495,M00691,https://www.foto24.com/godox-rft-13-pro-reflector-estandar-21cm.html,https://www.photo24.fr/godox-rft-13-pro-reflecteur-standard-21cm.html,31.99,Godox
FT_005628,6952344218501,M00692,https://www.foto24.com/godox-rft-14-pro-reflector.html,https://www.photo24.fr/godox-rft-14-pro-reflecteur.html,42.99,Godox
FT_005632,6952344218549,M00704,https://www.foto24.com/godox-rft-17-pro-reflector-paraguas-15cm.html,https://www.photo24.fr/godox-rft-17-pro-reflecteur-parapluie-15cm.html,38.99,Godox
FT_005633,6952344218556,M00705,https://www.foto24.com/godox-rft-18-pro-reflector-para-el-fondo.html,https://www.photo24.fr/godox-rft-18-pro-reflecteur-pour-le-fond.html,76.99,Godox
FT_005234,6952344206461,M00825,https://www.foto24.com/godox-rft-2-reflector-para-el-fondo-backlight.html,https://www.photo24.fr/godox-rft-2-reflecteur-pour-le-fond-backlight.html,39.99,Godox
FT_005788,6952344219645,M00768,https://www.foto24.com/godox-rft-21s-reflector-plateado-para-ring-light-r1200.html,https://www.photo24.fr/godox-rft-21s-reflecteur-argente-pour-ring-light-r1200.html,73.99,Godox
FT_005789,6952344219751,M00769,https://www.foto24.com/godox-rft-21w-reflector-blanco-para-ring-light-r1200.html,https://www.photo24.fr/godox-rft-21w-reflecteur-blanc-pour-ring-light-r1200.html,73.99,Godox
FT_009814,6952344225578,M01306,https://www.foto24.com/godox-rft-25s-reflector-plateado.html,https://www.photo24.fr/godox-rft-25s-reflecteur-argente.html,83.99,Godox
FT_005803,6952344206478,M00796,https://www.foto24.com/godox-rft-3-reflector-mini-5-montura-bowens.html,https://www.photo24.fr/godox-rft-3-reflecteur-mini-5-monture-bowens.html,10.99,Godox
FT_005804,6952344206485,M00797,https://www.foto24.com/godox-rft-4-reflector-12-montura-bowens.html,https://www.photo24.fr/godox-rft-4-reflecteur-12-monture-bowens.html,16.99,Godox
FT_005805,6952344206270,M00998,https://www.foto24.com/godox-rh-01-brazo-para-pantalla-reflector-plegable.html,https://www.photo24.fr/godox-rh-01-bras-pliant-pour-ecran-reflecteur.html,22.99,Godox
FT_005122,6952344208588,M00678,https://www.foto24.com/adaptador-godox-tipo-s-para-reporter.html,https://www.photo24.fr/adaptateur-godox-type-s-pour-reporter.html,17.99,Godox
FT_005521,6952344218594,M00588,https://www.foto24.com/adaptador-godox-s2-para-speedlite.html,https://www.photo24.fr/adaptateur-godox-s2-pour-speedlite.html,24.99,Godox
FT_005517,6952344218112,M00668,https://www.foto24.com/godox-cb15-bolsa-para-godox-s30-led.html,https://www.photo24.fr/godox-cb15-sac-pour-godox-s30-led.html,63.99,Godox
FT_005513,6952344217306,M00623,https://www.foto24.com/godox-s30-lampara-led-y-viseras-sa-08.html,https://www.photo24.fr/godox-s30-lampe-led-et-visieres-sa-08.html,278.99,Godox
FT_005905,6952344221358,M00991,https://www.foto24.com/godox-s60-lampara-led-y-viseras.html,https://www.photo24.fr/godox-s60-lampe-led-et-visieres.html,352.99,Godox
FT_005906,6952344221556,M01001,https://www.foto24.com/kit-godox-s60-d-3x-lamparas-led-s60-y-accesorios.html,https://www.photo24.fr/kit-godox-s60-d-3x-lampes-led-s60-et-accessoires.html,1573.99,Godox
FT_005593,6952344217610,M00764,https://www.foto24.com/lente-godox-sa-01-85mm-para-sa-p1.html,https://www.photo24.fr/lentille-godox-sa-01-85mm-pour-sa-p1.html,70.99,Godox
FT_005594,6952344217627,M00765,https://www.foto24.com/lente-godox-sa-02-60mm-para-sa-p1.html,https://www.photo24.fr/lentille-godox-sa-02-60mm-pour-sa-p1.html,81.99,Godox
FT_005238,6952344206508,M00666,https://www.foto24.com/adaptador-softbox-godox-sa-pf-para-profoto.html,https://www.photo24.fr/adaptateur-softbox-godox-sa-pf-pour-profoto.html,9.99,Godox
FT_005595,6952344217634,M00766,https://www.foto24.com/lente-godox-sa-03-150mm-para-sa-p1.html,https://www.photo24.fr/lentille-godox-sa-03-150mm-pour-sa-p1.html,150.99,Godox
FT_005239,6952344206522,M00725,https://www.foto24.com/adaptador-softbox-sa-pf-para-profoto.html,https://www.foto24.com/adaptador-softbox-godox-sa-pf-para-profoto-37356.html,14.99,Godox
FT_005240,6952344206539,M00726,https://www.foto24.com/adaptador-softbox-godox-sa-br-para-broncolor.html,https://www.photo24.fr/adaptateur-softbox-godox-sa-br-pour-broncolor.html,10.99,Godox
FT_005596,6952344217580,M00816,https://www.foto24.com/godox-sa-05-kit-de-mallas-para-sa-p1.html,https://www.photo24.fr/godox-sa-05-kit-de-mailles-pour-sa-p1.htm,17.99,Godox
FT_005597,6952344217641,M00917,https://www.foto24.com/godox-sa-07-laminas-de-apertura-para-godox-sa-p1.html,https://www.photo24.fr/godox-sa-07-volets-de-cadrage-pour-godox-sa-p1.html,7.99,Godox
FT_005598,6952344217283,M00885,https://www.foto24.com/godox-sa-08-viseras-para-lampara-led-s30.html,https://www.photo24.fr/godox-sa-08-visieres-pour-lampe-led-s30.html,31.99,Godox
FT_005241,6952344211021,M01203,https://www.foto24.com/godox-sa-08-ec-adaptador-softbox-para-elinchrom.html,https://www.photo24.fr/godox-sa-08-ec-adaptateur-pour-softbox-pour-elinchrom.html,9.99,Godox
FT_005599,6952344218426,M00910,https://www.foto24.com/godox-sa-09-set-de-plantillas.html,https://www.photo24.fr/godox-sa-09-set-de-patrons.html,17.99,Godox
FT_005243,6952344206577,M00748,https://www.foto24.com/adaptador-softbox-godox-sa-mbs-para-multiblitz-compactlite.html,https://www.photo24.fr/adaptateur-softbox-godox-sa-mbs-pour-multiblitz-compactlite.html,10.99,Godox
FT_005600,6952344217603,M00909,https://www.foto24.com/godox-sa-10-adaptador-para-set-de-plantillas.html,https://www.photo24.fr/godox-sa-10-adaptateur-pour-set-de-patrons.html,18.99,Godox
FT_005242,6952344206607,M00667,https://www.foto24.com/adaptador-softbox-godox-sa-u-universal.html,https://www.photo24.fr/adaptateur-softbox-godox-sa-u-universel.html,10.99,Godox
FT_005751,6952344219997,M00750,https://www.foto24.com/adaptador-godox-sa-17-bowens.html,https://www.photo24.fr/adaptateur-godox-sa-17-bowens.html,54.99,Godox
FT_005601,6952344218464,M00919,https://www.foto24.com/godox-sa-30-softbox-30x30cm-con-grid.html,https://www.photo24.fr/godox-sa-30-softbox-30x30cm-avec-grid.html,18.99,Godox
FT_005602,6952344218105,M00951,https://www.foto24.com/kit-godox-sa-d-s30-3x-lamparas-led-s30-3x-tripodes-2x-softboxes-y-accesorios.html,https://www.photo24.fr/kit-godox-sa-d-s30-3x-lampes-led-s30-3x-trepieds-2x-softbox-et-accessoires.html,1304.99,Godox
FT_005603,6952344218471,M00670,https://www.foto24.com/godox-sa-d1-adaptador-ac-para-godox-s30-led.html,https://www.photo24.fr/godox-sa-d1-adaptateur-ac-pour-godox-s30-led.html,32.99,Godox
FT_008560,6952344221792,M01099,https://www.foto24.com/godox-sa-gd-adaptador-para-softbox-qr-p.html,https://www.photo24.fr/godox-sa-gd-adaptateur-pour-softbox-qr-p.html,18.99,Godox
FT_005809,6952344203200,M00870,https://www.foto24.com/godox-sa-k6-kit-de-accesorios-6-en-1-para-speedlite.html,https://www.photo24.fr/godox-sa-k6-kit-d-accessoires-6-en-1-pour-speedlite.html,59.98,Godox
FT_008559,6952344221785,M01251,https://www.foto24.com/adaptador-godox-sa-pf2-montura-profoto-para-softbox-qr-p.html,https://www.photo24.fr/adaptateur-godox-sa-pf2-monture-profoto-pour-softbox-qr-p.html,28.99,Godox
FT_005186,6952344205242,M00851,https://www.foto24.com/softbox-octogonal-godox-sb-fw120-120cm-con-grid.html,https://www.photo24.fr/softbox-octogonale-godox-sb-fw120-120cm-avec-grid.html,61.99,Godox
FT_005187,6952344205259,M00854,https://www.foto24.com/softbox-octogonal-godox-sb-fw140-140cm-con-grid.html,https://www.photo24.fr/softbox-octogonale-godox-sb-fw140-140cm-avec-grid.html,71.99,Godox
FT_005178,6952344212684,M00774,https://www.foto24.com/softbox-rectangular-godox-sb-fw2290-22x90cm-con-grid.html,https://www.photo24.fr/softbox-rectangulaire-godox-sb-fw2290-22x90cm-avec-grid.html,34.99,Godox
FT_005179,6952344212691,M00801,https://www.foto24.com/softbox-rectangular-godox-sb-fw30120-30x120cm-con-grid.html,https://www.photo24.fr/softbox-rectangulaire-godox-sb-fw30120-30x120cm-avec-grid.html,34.99,Godox
FT_005184,6952344205228,M00834,https://www.foto24.com/softbox-rectangular-godox-sb-fw35160-35x160cm-con-grid.html,https://www.photo24.fr/softbox-rectangulaire-godox-sb-fw35160-35x160cm-avec-grid.html,48.99,Godox
FT_005180,6952344205167,M00829,https://www.foto24.com/softbox-cuadrado-godox-sb-fw6060-con-grid.html,https://www.photo24.fr/softbox-carree-godox-sb-fw6060-avec-grid.html,34.99,Godox
FT_005181,6952344205174,M00831,https://www.foto24.com/softbox-rectangular-godox-sb-fw6090-60x90cm-con-grid.html,https://www.photo24.fr/softbox-rectangulaire-godox-sb-fw6090-60x90cm-avec-grid.html,38.99,Godox
FT_005182,6952344205198,M00693,https://www.foto24.com/softbox-rectangular-godox-sb-fw70100-70x100cm-con-grid,https://www.photo24.fr/softbox-rectangulaire-godox-sb-fw70100-70x100cm-avec-grid.html,44.99,Godox
FT_005183,6952344205204,M00652,https://www.foto24.com/softbox-rectangular-godox-sb-fw80120-80x120cm-con-grid.html,https://www.photo24.fr/softbox-rectangulaire-godox-sb-fw80120-80x120cm-avec-grid.html,51.99,Godox
FT_005185,6952344205235,M00843,https://www.foto24.com/softbox-octogonal-godox-sb-fw95-95cm-con-grid.html,https://www.photo24.fr/softbox-octogonale-godox-sb-fw95-95cm-avec-grid.html,44.99,Godox
FT_005202,6952344212820,M00868,https://www.foto24.com/softbox-octogonal-godox-sb-gubw120-120cm-con-grid.html,https://www.photo24.fr/softbox-octogonale-godox-sb-gubw120-120cm-avec-grid.html,37.99,Godox
FT_005196,6952344212851,M00839,https://www.foto24.com/softbox-rectangular-godox-sb-gubw5070-50x70cm-con-grid.html,https://www.photo24.fr/softbox-rectangulaire-godox-sb-gubw5070-50x70cm-avec-grid.html,22.99,Godox
FT_005197,6952344215401,M00848,https://www.foto24.com/softbox-cuadrado-godox-sb-gubw6060-60x60cm-con-grid.html,https://www.photo24.fr/softbox-carree-godox-sb-gubw6060-60x60cm-avec-grid.html,24.99,Godox
FT_005198,6952344212868,M00883,https://www.foto24.com/softbox-rectangular-godox-sb-gubw6090-60x90cm-con-grid.html,https://www.photo24.fr/softbox-rectangulaire-godox-sb-gubw6090-60x90cm-avec-grid.html,26.99,Godox
FT_005200,6952344212837,M00932,https://www.foto24.com/softbox-octogonal-godox-sb-gubw80-80cm-con-grid.html,https://www.photo24.fr/softbox-octogonale-godox-sb-gubw80-80cm-avec-grid.html,28.99,Godox
FT_005199,6952344212875,M00892,https://www.foto24.com/softbox-cuadrado-godox-sb-gubw9090-90x90cm-con-grid.html,https://www.photo24.fr/softbox-carree-godox-sb-gubw9090-90x90cm-avec-grid.html,31.99,Godox
